index,brand,product,url,description,imgSrc,imgAlt,hex,mst
962,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Vanilla LG6 (light skin w/ golden undertones ),https://images.ulta.com/is/image/Ulta/2550917sw?$50px$,Vanilla LG6 (light skin w/ golden undertones ),#ECD2B6,Monk 4
963,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Ivory LP5 (fair skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2550920sw?$50px$,Ivory LP5 (fair skin w/ pink undertones),#E7C5AD,Monk 4
964,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Light LN6 (light skin w/ neutral or pink undertones),https://images.ulta.com/is/image/Ulta/2236104sw?$50px$,Light LN6 (light skin w/ neutral or pink undertones),#DFBEA9,Monk 5
965,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Linen MN3 (light golden medium skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550919sw?$50px$,Linen MN3 (light golden medium skin w/ neutral undertones),#DBB698,Monk 5
966,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Bisque MG3 (light golden medium skin w/ golden undertones ),https://images.ulta.com/is/image/Ulta/2550944sw?$50px$,Bisque MG3 (light golden medium skin w/ golden undertones ),#D9B389,Monk 5
967,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Blush Medium MP3 (medium skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2236105sw?$50px$,Blush Medium MP3 (medium skin w/ pink undertones),#D7AC90,Monk 5
968,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Golden Medium MN5 (medium skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236106sw?$50px$,Golden Medium MN5 (medium skin w/ neutral or golden undertones),#D9AF8C,Monk 5
969,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Beige MG5 (golden medium skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550918sw?$50px$,Beige MG5 (golden medium skin w/ golden undertones),#D6A981,Monk 5
970,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Light Tan TG3 (light tan or olive skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236107sw?$50px$,Light Tan TG3 (light tan or olive skin w/ neutral or golden undertones),#D4A069,Monk 5
971,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Medium Tan TP4 (tan skin w/ neutral or pink undertones),https://images.ulta.com/is/image/Ulta/2262479sw?$50px$,Medium Tan TP4 (tan skin w/ neutral or pink undertones),#CB8F68,Monk 6
972,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Sand TN3 (tan skin w/ neutral undertones ),https://images.ulta.com/is/image/Ulta/2550921sw?$50px$,Sand TN3 (tan skin w/ neutral undertones ),#C59068,Monk 6
973,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Tan TN6 (tan skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236108sw?$50px$,Tan TN6 (tan skin w/ neutral or golden undertones),#B8845B,Monk 6
974,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Medium Dark DG1 (dark tan or dark skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236109sw?$50px$,Medium Dark DG1 (dark tan or dark skin w/ neutral or golden undertones),#C2885A,Monk 6
975,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Nutmeg DN2 (light brown skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550922sw?$50px$,Nutmeg DN2 (light brown skin w/ golden undertones),#B5794E,Monk 6
976,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Golden Dark DG3 (dark skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2236110sw?$50px$,Golden Dark DG3 (dark skin w/ golden undertones),#B17543,Monk 6
977,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Hazelnut DG5 (dark brown skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550929sw?$50px$,Hazelnut DG5 (dark brown skin w/ golden undertones),#A86A3A,Monk 6
978,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Deep DP6 (deep skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2236116sw?$50px$,Deep DP6 (deep skin w/ pink undertones),#9C5437,Monk 7
979,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Cinnamon DN5 (dark brown skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550931sw?$50px$,Cinnamon DN5 (dark brown skin w/ golden undertones),#8E583C,Monk 7
980,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Cocoa DG7 (dark brown skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550924sw?$50px$,Cocoa DG7 (dark brown skin w/ golden undertones),#895A38,Monk 7
981,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Deeper DPP1 (deep skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236117sw?$50px$,Deeper DPP1 (deep skin w/ neutral or golden undertones),#7F4934,Monk 7
982,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Chestnut DPN2 (dark brown skin w/ neutral undertones  ),https://images.ulta.com/is/image/Ulta/2550932sw?$50px$,Chestnut DPN2 (dark brown skin w/ neutral undertones  ),#764630,Monk 8
983,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Coffee DPN4 (rich brown skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550925sw?$50px$,Coffee DPN4 (rich brown skin w/ neutral undertones),#6A3C2A,Monk 8
984,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Truffle DPP4 (rich brown skin w/ pink undertones ),https://images.ulta.com/is/image/Ulta/2550923sw?$50px$,Truffle DPP4 (rich brown skin w/ pink undertones ),#563229,Monk 8
985,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,Light  selected,https://images.ulta.com/is/image/Ulta/2545301sw?$tn$,Light,#FAE1CF,Monk 3
986,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,Medium,https://images.ulta.com/is/image/Ulta/2545297sw?$50px$,Medium,#FBBD95,Monk 5
987,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,Medium Deep,https://images.ulta.com/is/image/Ulta/2545300sw?$50px$,Medium Deep,#FAB48D,Monk 5
988,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,Deep,https://images.ulta.com/is/image/Ulta/2545306sw?$50px$,Deep,#DE875E,Monk 6
989,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Sand  selected,https://images.ulta.com/is/image/Ulta/2558872sw?$tn$,Sand,#C18F74,Monk 6
990,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Warm Porcelain,https://images.ulta.com/is/image/Ulta/2558961sw?$50px$,Warm Porcelain,#ECC6AF,Monk 4
991,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Porcelain,https://images.ulta.com/is/image/Ulta/2558959sw?$50px$,Porcelain,#FAC3A4,Monk 4
992,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Light,https://images.ulta.com/is/image/Ulta/2558966sw?$50px$,Light,#EDBDA7,Monk 5
993,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Buff,https://images.ulta.com/is/image/Ulta/2558953sw?$50px$,Buff,#DBB294,Monk 5
994,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Nude,https://images.ulta.com/is/image/Ulta/2558967sw?$50px$,Creamy Nude,#E5B8A5,Monk 5
995,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Vanilla,https://images.ulta.com/is/image/Ulta/2558960sw?$50px$,Creamy Vanilla,#F1AE97,Monk 5
996,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Natural,https://images.ulta.com/is/image/Ulta/2558962sw?$50px$,Creamy Natural,#DAA88D,Monk 5
997,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Natural,https://images.ulta.com/is/image/Ulta/2558946sw?$50px$,Natural,#EFA685,Monk 5
998,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Light Beige,https://images.ulta.com/is/image/Ulta/2558965sw?$50px$,Light Beige,#D09D7E,Monk 5
999,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Warm Beige,https://images.ulta.com/is/image/Ulta/2558963sw?$50px$,Warm Beige,#D9A172,Monk 5
1000,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Sand Beige,https://images.ulta.com/is/image/Ulta/2558877sw?$50px$,Sand Beige,#BF9270,Monk 6
1001,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Rich Sand,https://images.ulta.com/is/image/Ulta/2558874sw?$50px$,Rich Sand,#C48062,Monk 6
1002,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Warm Sand,https://images.ulta.com/is/image/Ulta/2558873sw?$50px$,Warm Sand,#D5824E,Monk 6
1003,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Tan,https://images.ulta.com/is/image/Ulta/2558875sw?$50px$,Tan,#BE8966,Monk 6
1004,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Amber,https://images.ulta.com/is/image/Ulta/2558955sw?$50px$,Amber,#C18561,Monk 6
1005,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Spiced Almond,https://images.ulta.com/is/image/Ulta/2558868sw?$50px$,Spiced Almond,#B3754C,Monk 6
1006,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Chestnut,https://images.ulta.com/is/image/Ulta/2558869sw?$50px$,Chestnut,#9C5D30,Monk 7
1007,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Walnut,https://images.ulta.com/is/image/Ulta/2558870sw?$50px$,Walnut,#926146,Monk 7
1008,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Caramel Brown,https://images.ulta.com/is/image/Ulta/2558871sw?$50px$,Caramel Brown,#7F4E3D,Monk 7
1009,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Mahogany,https://images.ulta.com/is/image/Ulta/2558880sw?$50px$,Mahogany,#6A4538,Monk 8
1010,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Cool Cocoa,https://images.ulta.com/is/image/Ulta/2558886sw?$50px$,Cool Cocoa,#50342F,Monk 8
1011,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Light 08 (very light neutral skin with subtle yellow undertones)  selected,https://images.ulta.com/is/image/Ulta/5081179sw?$tn$,Light 08 (very light neutral skin with subtle yellow undertones),#F1B884,Monk 5
1012,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fair 01 (very fair cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/5081178sw?$50px$,Fair 01 (very fair cool skin with pink undertones),#FDE3CF,Monk 3
1013,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fair Ivory 02 (very fair neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505430sw?$50px$,Fair Ivory 02 (very fair neutral skin with peach undertones),#FCCCAC,Monk 4
1014,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fairly Light 03 (very fair warm skin with subtle peach undertones),https://images.ulta.com/is/image/Ulta/2093946sw?$50px$,Fairly Light 03 (very fair warm skin with subtle peach undertones),#EDC6A5,Monk 5
1015,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Fair 04 (very fair warm skin with yellow undertones),https://images.ulta.com/is/image/Ulta/2215301sw?$50px$,Golden Fair 04 (very fair warm skin with yellow undertones),#FACE9F,Monk 4
1016,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fairly Medium 05 (fair cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2215302sw?$50px$,Fairly Medium 05 (fair cool skin with pink undertones),#EFC6B0,Monk 4
1017,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Ivory 06 (very light neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505424sw?$50px$,Neutral Ivory 06 (very light neutral skin with peach undertones),#F2B792,Monk 5
1018,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Ivory 07 (very light warm skin with yellow undertones),https://images.ulta.com/is/image/Ulta/2505426sw?$50px$,Golden Ivory 07 (very light warm skin with yellow undertones),#F6C494,Monk 5
1019,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Light Beige 09 (light cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2505433sw?$50px$,Light Beige 09 (light cool skin with pink undertones),#F1C5A0,Monk 5
1020,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Medium 10 (medium cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/5081180sw?$50px$,Medium 10 (medium cool skin with pink undertones),#E2AF9A,Monk 5
1021,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Soft Medium 11 (very light cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2505438sw?$50px$,Soft Medium 11 (very light cool skin with pink undertones),#E1A77F,Monk 5
